RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023
96046,1154,90065,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.97948,2210.15268,2223.791507,2189.173128,2214.347101,2201.599799,2220.916425,2220.651039,2241.457461,2282.887399,2285.808902,2303.261731,2256.019668,2255.769839,2222.137206,2252.822745,2225.685243,2254.090187,2243.557648,2316.930636,2337.094469,2372.885114,2334.560295,2347.594549,2398.262684,2463.814636,2487.122519,2452.254205,2534.617904,2551.86366,2627.745438,2586.943367,2606.125875,2611.589871,2647.935639,2682.394056,2666.393825,2678.984145,2706.974807,2708.756411,2660.675427,2642.495801,2701.822189,2749.568909,2735.875736,2730.555556
90646,1155,75044,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.416801,1129.22588,1127.450005,,1133.589214,1138.157374,1159.648571,1163.037978,1166.015256,1154.396445,1149.925247,1160.94572,1156.140875,1173.938725,1162.585013,1188.846645,1201.079751,1214.246147,1213.983475,1207.450037,1213.083349,1218.012638,1215.798876,1221.134506,1228.015799,1231.813228,1232.088674,1214.713053,1212.290111,1210.359294,1226.414321,1232.180244,1226.139267,1212.88939,1216.862082,1242.76392,,1277.376106,1270.391015,1261.434775,1288.336159,1320.49106,1377.669243,1421.915612,1455.13083,1457.466469,1470.061007,1495.714418,1512.865023,1524.092011,1519.209129,1534.010718,1548.513153,1576.563334,1605.409631,1623.218327,1649.298387,1660.586667,1656.316386,1623.995586,1605.821781,1595.753081,1598.995543,1601.496339,1609.19266,1625.473614,1621.511915,1628.324798
90660,1156,75060,zip,TX,TX,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.177816,1890.130499,1913.114035,1896.997201,1900.844431,1865.392707,1914.16792,1850.075505,1915.813415,1919.330397,1995.488889
90316,1157,74133,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.8862809,883.5479163,889.0200251,876.6601793,891.7776003,900.5490512,926.8806131,924.8389414,925.4133089,913.0531437,916.1680793,922.5683843,944.3885739,962.1316181,957.5059637,940.1896308,924.599458,914.6149578,915.8686771,923.9669923,925.2264044,920.9662491,919.0646851,929.0868726,937.2122036,931.4459589,942.9579913,942.4520136,954.6101151,946.54561,961.8687281,970.1490095,977.6925175,977.9432768,980.768992,981.3548183,991.4310231,998.9560062,1006.293449,1008.131083,1019.291492,1038.840326,1067.050795,1092.503419,1115.532243,1121.856107,1128.59937,1142.544869,1133.429557,1145.567483,1155.807948,1197.975776,1234.312239,1274.679525,1298.379031,1288.70364,1261.858835,1227.342093,1227.582535,1224.437402,1239.963235,1221.513038,1229.693488,1232.59559,1258.274993,1261.146763,1287.929366,1285.508333
94165,1158,83440,zip,ID,ID,Rexburg,"Rexburg, ID",Madison County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.1194463,913.396974,932.8399377,931.0135923,932.1391638,944.1753737,958.9603384,981.9690202,994.2648362,1006.446062,993.0173389,1005.406427,1025.476667,1043.948605,1045.943402,1038.960545,1048.082726,1062.689405,1042.568004,1031.336346,1001.10578,1023.885708,1033.985786,1050.52381
70929,1159,30157,zip,GA,GA,Dallas,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.4591,1453.835425,1443.954212,1418.050711,1407.514877,1402.470694,1411.324134,1394.819275,1399.438887,1421.168183,1456.877189,1477.198595,1500.023145,1519.434332,1533.064413,1525.990823,1549.955447,1571.990331,1575.486013,1569.949496,1588.810728,1628.472878,1668.34749,1692.779958,1717.651218,1752.202379,1770.358333,1798.282923,1807.731123,1827.885742,1831.380064,1851.351406,1863.837092,1875.312333,1876.961441,1895.313307,1904.956167,1913.483928,1967.158938,1998.325304,2021.757185,2002.855458,2026.682382,2024.382039,2020.985108,2005.872518,2025.018086,2012.529713,2020.436787,2009.583763
88790,1160,70769,zip,LA,LA,Prairieville,"Baton Rouge, LA",Ascension Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.30201,1792.334478,1860.291521,1837.666891,1829.39976,1819.547013,1845.833333
62038,1161,11228,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.933804,2124.565166,,2099.589661,2102.719567,2145.261813,2144.63437,2147.723472,2087.375293,2060.722368,2048.358288,2070.010561,2094.160359,2110.166074,2113.287789,,2151.046038,2080.653472,2075.563924,2157.739138,2304.326066,2368.031889,2387.708942,2276.946386,2347.837998,2377.643401,,2464.55095,2562.613853,2723.262494,2684.935513,2578.791087,2431.287291,2451.252516,2529.62667,2642.282911,2569.444444
77260,1162,44646,zip,OH,OH,Massillon,"Canton-Massillon, OH",Stark County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.1823279,886.1955115,855.979596,838.5959972,808.4061641,848.8280718,859.7800198,898.6532357,865.4688584,879.9166667
89249,1163,71913,zip,AR,AR,Hot Springs,"Hot Springs, AR",Garland County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.628253,1122.916667
73596,1164,35758,zip,AL,AL,Madison,"Huntsville, AL",Madison County,,,,,,,,,,,,,,,,,1006.283081,1009.149747,1012.785655,1018.22364,1026.952784,1031.072775,1021.363355,1024.016364,1016.136816,1023.672123,1024.427676,1033.222242,1031.017751,1039.267627,1043.314885,1055.67492,1056.653309,1063.31647,1062.677449,1058.93027,1062.715817,1068.500827,1070.010691,1071.038873,1079.077411,1100.734115,1107.00881,1111.176205,1100.554362,1108.352579,1118.434884,1131.901791,1137.397797,1137.348022,1139.010836,1141.174064,1153.64722,1166.771184,1183.059739,1195.005071,1210.121511,1209.824862,1211.643705,1196.915233,1215.593354,1219.082497,1241.505326,1229.99504,1240.405203,1253.830696,1280.93066,1304.45318,1314.662266,1328.250009,1341.289315,1351.627808,1379.118161,1388.443641,1382.717381,1389.244634,1417.190344,1463.963483,1497.854327,1538.957228,1569.8892,1559.774679,1522.872316,1503.84181,1519.772751,1528.187633,1548.16044,1550.107047,1596.025269,1613.592691,1635.900418,1612.950239,1615.448341,1598.429268,1617.422634,1598.169268,1626.144443,1611.873852,1654.248729,1660.667715,1670.558986,1646.727027,1615.031339
100014,1165,98902,zip,WA,WA,Yakima,"Yakima, WA",Yakima County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.960384,1061.805556
85992,1166,63303,zip,MO,MO,Saint Charles,"St. Louis, MO-IL",Saint Charles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.163461,1121.62378,1125.448344,1131.785591,1133.690617,1132.287774,1135.692553,1152.729744,1155.480704,1171.228767,1153.687419,1159.783929,1155.651141,1179.674865,1197.102827,1217.948776,1224.844701,1249.328592,1267.306428,1285.904262,1291.952101,1281.470127,1295.587046,1296.465011,1328.552102,1359.380447,1396.142149,1417.16349,1423.672824,1427.867348,1423.949624,1414.932605,1429.112964,1453.543363,1445.535046,1432.54015,1409.900491,1429.176565,1462.269037,1489.09682,1512.308583,1495.156502
96996,1167,92692,zip,CA,CA,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,2040.937807,2043.025001,2027.483405,2035.605791,2048.181721,2070.415847,2084.354002,2098.334621,2102.411597,2079.641744,2068.525413,2072.941057,2117.234492,2122.897039,2140.873479,2131.832944,2162.037654,2174.782779,2198.905031,2211.053248,2187.373728,2175.511332,2159.201248,2178.377898,2170.992908,2179.764281,2174.23721,2202.638106,2203.143069,2222.525897,2219.599564,2228.342279,2235.185258,2244.051154,2243.642739,2265.727236,2259.399584,2270.025979,2240.966884,2236.27203,2246.416376,2250.623647,2265.221068,2266.787942,2299.721883,2319.161337,2320.207087,2302.454974,2282.597825,2286.452424,2301.060252,2306.062416,2286.977136,2283.117977,2302.407931,2332.144956,2329.6327,2340.913049,2345.163284,2362.973358,2346.645229,2346.96909,2381.301806,2427.455931,2500.50241,2539.637184,2598.590682,2672.35188,2746.049196,2821.541755,2848.844,2855.778212,2877.108018,2906.355007,2958.520606,2981.437516,3007.66922,3004.850611,3001.657488,2992.012332,2981.944158,2967.368996,2961.055689,2975.407383,2995.175844,2996.335524,3009.892351,3007.527696,2991.037168,2989.250174,3025.1676
97807,1168,94605,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.38613,2187.479613,2163.341629,2133.306436,2180.708597,2201.129278,2277.833458,2311.969213,2326.233218,2250.122075,2179.781316,2192.762455,2223.319952,2268.717458,2285.351816,2305.222751,2299.784319,2302.772116,2281.895601,2318.613146,2227.72902,2248.991259,2169.481626,2198.536798,2215.058119,2256.61592,2332.704548,2338.100071,2337.393682,2321.758526,2347.874972,2370.642792,2330.949322,2354.076648,2421.966594,2466.180585,2483.789817,2471.059747,2474.792827,2465.48927,2442.676347,2497.814345,2511.872448,2515.906303,2497.233343,2452.539414,2504.551605,2513.223519,2592.650734,2561.285285,2560.534392
60322,1169,6457,zip,CT,CT,Middletown,"Hartford-East Hartford-Middletown, CT",Middlesex County,,,,,,,,,,,,,,,,,,,,,1104.163189,1111.968267,,1068.232756,1065.77903,,1110.262756,1109.053185,1122.305629,,1143.587341,1125.613762,1109.826282,1128.530691,1134.383354,1117.069891,1113.04919,1120.920218,1154.970502,,1155.130828,1149.367714,1139.595864,1137.797988,1140.222647,1139.231741,,1081.147046,,1092.479633,1151.449431,1167.791472,1180.245079,1185.561979,1203.179685,1195.825944,1194.779894,1197.753893,1217.959166,1195.990001,1192.189551,1201.991251,1229.111388,1228.304475,1209.534718,1215.007419,1233.434361,1247.636576,1251.774227,1264.111604,1272.7192,1279.638208,1279.371374,1295.459737,1304.680005,1312.46974,1329.890754,1358.396309,1358.508807,1358.131773,1363.582194,1389.711771,1398.556013,1404.502839,1409.284457,1408.318634,1398.965,1408.147394,1427.465851,1441.819969,1442.218105,1450.745165,1478.303521,1504.677028,1505.007324,1511.389078,1521.233142,1519.912941,1555.922638,1571.417349,1636.249634,1606.901912,1619.662698
72720,1171,33617,zip,FL,FL,Temple Terrace,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,,,,,,,,,,,,,,,,,959.2350684,984.8178922,991.1252285,997.8563592,1001.875158,1009.24247,1006.510575,990.942589,985.7636869,996.4808678,1014.777047,1028.979624,1039.289866,1066.384829,1066.482473,1079.8491,1064.565096,1083.508425,1089.400325,1091.448241,1077.407781,1070.968831,1088.009882,1099.510586,1120.239598,1116.467997,1135.155857,1136.011433,1140.742139,1129.023451,1133.316551,1131.740302,1142.863266,1129.652283,1145.822949,1151.233136,1158.324817,1155.63064,1161.140554,1179.384293,1185.059483,1191.447932,1193.228219,1196.190932,1186.021425,1177.14264,1178.919301,1183.289387,1186.633275,1197.888405,1219.101968,1242.048283,1249.158243,1254.446054,1249.234567,1255.209097,1254.185097,1275.809322,1281.875279,1298.322755,1331.061063,1365.140291,,1457.38194,1489.772898,1505.246806,1548.239099,1599.010735,1611.7053,1649.60663,1676.698968,1696.516944,1712.994949,1719.090953,1754.568159,1759.59724,1769.206553,1743.344599,1744.822697,1750.029474,1741.545697,1743.739341,1743.54557,1748.601944,1751.551418,1743.798072,1781.466346
96004,1172,90023,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.459052,2990.211835,2978.666667
94880,1173,85296,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1198.287848,1202.723609,1215.149631,1222.732,1232.039931,1234.330832,1247.207204,1248.864326,1258.558441,1255.909716,1260.627853,1260.698815,1264.071057,1279.92062,1285.118104,1298.147084,1295.91446,1314.379575,1319.101314,1330.177328,1322.209902,1311.018148,1306.79075,1303.167491,1318.401772,1326.452033,1342.194118,1350.409137,1355.022743,1373.965884,1380.739618,1386.830241,1374.825314,1374.32009,1382.127741,1386.146825,1393.312843,1396.878747,1412.04601,1423.360748,1437.545735,1446.973836,1455.683869,1455.636427,1460.341246,1474.116945,1475.811942,1477.151952,1471.125874,1483.18331,1501.633971,1517.731328,1540.363447,1543.42828,1562.251086,1576.180805,1582.940158,1575.843456,1571.167718,1576.237283,1587.404594,1591.518175,1607.640423,1612.815209,1610.826257,1626.546538,1649.942459,1703.570968,1735.773974,1761.813516,1762.471497,1766.859554,1776.126882,1797.818255,1826.370012,1860.564466,1923.84923,1979.143122,2051.075692,2086.805329,2116.458455,2120.275098,2126.106084,2086.746834,2098.368356,2105.076574,2167.738966,2185.793038,2215.44361,2233.973276,2255.915909,2256.377815,2239.675075,2225.308597,2197.115453,2181.251953,2174.054095,2203.10535,2230.49682,2229.167241,2212.101219,2205.991056,2230.332562
91852,1173,77338,zip,TX,TX,Humble,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,,,1126.564289,1122.235822,1122.342061,1113.208619,1108.343042,1107.231788,1105.999982,1105.343062,1112.954367,1118.886499,1131.249453,1135.639403,1137.881133,1138.349262,1141.048713,1142.463565,1145.858924,1143.789193,1150.331208,1150.232199,1148.854348,1147.908636,1150.371625,1162.50296,1171.352578,1176.364451,1172.743877,1174.367822,1176.159829,1177.405531,1173.247126,1175.44645,1180.093693,1192.275671,1190.418342,1191.604259,1185.360781,1191.979715,1201.468049,1211.976383,1215.339995,1219.611495,1224.347469,1225.08709,1220.146497,1222.740722,1229.985652,1232.200552,1219.373664,1222.086502,1225.2935,1238.514656,1243.434539,1251.846706,1247.798348,1248.924671,1241.679836,1250.156347,1262.252375,1288.912458,1307.175422,1311.869632,1312.318778,1341.644427,1357.018075,1393.013792,1391.50432,1389.950744,1367.179439,1373.504305,1408.839277,1438.649899,1446.447386,1432.075022,1435.828028,1446.215476,1470.399668,1471.395901,1476.575072,1462.402992,1465.854056,1465.19909,1475.242045,1498.066501,1526.309487,1564.494168,1594.9
61805,1175,10465,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.824022,2178.047648,2194.96679,2096.327692,1929.554448,1873.725275,1939.718833,2041.136586,2072.144557,2089.305377,2091.105368,2109.765396,2085.782803,2116.680784,2208.258368,2195.358467,2143.815824,2032.000226,2111.503434,2159.736403,2298.614054,2331.039956,2362.024191,2373.421283,2370.623804,2410.532112,2386.453181,2388.81924,2366.40291,2405.769557,2390.750113,2381.137309,2376.306481,2481.746502,2600.787786,2533.729649,2494.666667
98953,1176,96822,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,1434.384669,1450.456458,1427.795989,1427.263287,1427.503924,1415.226459,1418.983346,1418.333541,1449.096539,1447.560213,1459.809354,1439.029943,1442.466214,1447.040902,1467.116853,1466.708862,1474.126146,1462.736491,1459.196716,1444.928393,1455.330202,1450.036182,1462.642274,1464.055297,1478.710045,1496.109942,1517.339964,1522.457857,1509.701309,1493.904911,1500.325751,1505.985791,1510.376251,1497.540527,1473.005514,1474.162224,1494.430207,1525.390676,1526.654759,1516.026739,1511.047726,1509.036695,1523.432484,1515.621702,1515.650427,1509.685474,1505.720877,1512.723746,1501.650086,1495.190081,1492.831492,1531.539491,1570.247516,1553.43849,1513.813662,1511.804093,1572.197397,1601.678401,1591.132776,1576.953752,1576.687466,1653.392737,1679.797173,1720.093605,1692.715725,1655.594337,1698.952716,1709.399723,1772.666831,1712.259464,1716.95989,1695.550727,1748.194674,1747.754479,1778.324885,1785.345553,1825.819146,1785.463961,1774.578755
69444,1177,27604,zip,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,,,,,,,,,,,,,,,,,1092.146292,1098.780787,1097.851998,1102.155097,1111.262605,1120.839824,1108.893146,1089.566166,1083.961479,1098.467066,1121.161705,1138.861121,1154.122852,1158.361805,1166.065632,1166.677288,1166.219769,1153.804317,1151.234958,1154.936697,1168.386719,1171.287136,1176.135702,1170.662007,1174.878766,1186.938906,1202.922887,1224.124362,1221.196644,1226.99801,1220.454117,1218.367564,1210.390306,1212.571449,1222.646617,1238.799776,1244.622741,1252.838004,1261.428414,1273.163918,1272.38412,1265.771317,1263.681795,1282.389136,1292.776302,1295.353158,1294.955282,1290.480057,1290.429977,1298.075863,1309.349313,1307.020412,1319.614287,1331.674956,1368.977664,1370.395905,1371.464393,1358.761669,1371.635845,1388.653119,1418.647533,1440.272489,1470.068576,1495.010853,1515.166777,1530.492046,1542.639457,1547.521122,1563.996227,1580.162502,1611.355715,1634.679505,1653.508472,1687.510581,1708.684506,1735.63127,1735.482601,1728.934425,1726.693257,1697.042361,1720.115122,1713.669654,1741.621364,1708.956992,1727.126753,1739.305476,1775.266014
84376,1179,60123,zip,IL,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.129717,1807.55898,1812.5
74056,1180,36830,zip,AL,AL,Auburn,"Auburn-Opelika, AL",Lee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.661798,1290.304247,1284.325616,1291.206839,1296.104576,1305.172101,1310.325195,1323.559947,1308.147344,1298.62395,1285.148534,1291.320991,1296.487966,1289.352969,1295.919554,1299.101255,1309.586666,1305.315316,1308.339377,1324.708231,1336.752422,1344.251474,1340.141176,1337.919443,1347.719704,1345.975294,1354.434833,1340.69113,1353.819048,1367.735402,1376.528808,1387.730886,1406.354667,1442.580287,1455.283931,1492.713707,1488.774822,1491.039989,1469.58035,1456.412802,1464.962173,1474.836211,1508.786623,1523.581579,1551.626967,1568.124601,1575.576751,1559.215262,1534.939187,1518.896511,1525.792488,1555.383664,1593.762394,1600.034259,1629.654682,1648.170247,1683.442982
81563,1181,54115,zip,WI,WI,De Pere,"Green Bay, WI",Brown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.917609,1376.959355,1408.802514,1459.471406,1456.666667
60916,1182,8021,zip,NJ,NJ,Lindenwold,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.368505,1430.063924,1439.598196,1457.055802,1432.860114,1462.476833,1481.430894,1497.220849,1502.674266,1519.062097,1585.845724,1632.825391,1661.789963,1698.883643,1713.843163,1707.235834,1712.206733,1720.79567,1731.315544,1741.033443,1692.845786,1678.142257,1677.370948,1697.768616,1743.183557,1693.740421,1675.477778
72717,1183,33614,zip,FL,FL,Egypt Lake-Leto,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,,,,,,,,,,,,,,,,,,,,,912.8815306,923.759445,937.9874254,963.1648129,996.4221882,1005.449088,998.2600677,992.3860308,1003.663975,1013.356593,1002.5508,988.7408197,985.748756,994.5858301,1009.964207,1003.393619,994.0189818,984.9680636,1000.995848,1026.538488,1045.234814,1049.18525,1052.606428,1065.863555,1069.959526,1067.871144,1050.779702,1040.791015,1033.266537,1047.73045,1061.817486,1075.569654,1074.732849,1081.605951,1079.011184,1088.179475,1089.731237,1086.977671,1087.927922,1081.859671,1100.276938,1100.378043,1112.438508,1110.170239,1105.817906,1105.398417,1109.591868,1117.719248,1127.488035,1146.228673,1152.480428,1163.644732,1155.585448,1173.925639,1183.408975,1207.057454,1226.117107,1265.943339,1305.824363,1371.740532,1408.435843,1451.197438,1491.512569,1552.30654,1587.2652,1563.93398,1546.579181,1549.579328,1591.213569,1631.731228,1652.574026,1709.793432,1712.74614,1684.426699,1615.056227,1630.522898,1709.497653,1737.230047,1718.755421,1658.391299,1655.987031,1632.745365,1655.509838
66566,1184,20706,zip,MD,MD,Lanham Seabrook,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750
70817,1185,30032,zip,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,793.6472636,798.7397277,804.5022207,815.5560727,812.9834874,813.505935,826.058026,828.9117456,835.7106605,829.6699055,833.5987854,820.3521753,823.8111402,835.7727954,859.8500837,872.6778571,875.6925405,884.8126255,897.387982,905.1240249,894.6823983,897.1766435,919.7553044,938.003561,935.9328109,924.3380011,931.7120974,944.380615,965.250793,981.5271857,990.6828625,987.8583348,990.3219393,1005.828181,1030.34729,1052.021764,1049.332038,1037.864096,1027.847393,1048.300659,1061.234402,1087.615287,1090.182149,1099.436705,1099.216514,1111.947149,1121.791022,1122.685963,1120.961103,1128.36846,1143.207676,1170.687007,1187.699679,1196.266928,1202.04412,1216.274256,1233.451661,1235.559431,1242.378162,1243.95371,1261.898488,1275.164804,1307.84945,1317.553081,1318.44782,1309.12223,1310.927539,1320.536154,1336.041512,1342.480923,1337.648162,1339.464713,1358.581889,1374.387467,1400.338113,1409.111767,1458.83031,1497.777057,1520.26414,1542.497718,1546.881185,1566.712238,1544.065284,1538.36903,1550.386521,1585.996438,1610.484155,1606.993646,1632.971038,1635.012325,1677.579198,1684.012238,1722.04752,1726.03976,1729.520124,1727.024539,1734.215587,1732.351339,1732.684748,1735.265889,1746.52901,1732.378721,1718.696491
99092,1186,97123,zip,OR,OR,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.380367,1786.597785,1798.920059,1811.477203,1860.412738,1894.964542,1936.31076,1927.53138,1945.348539,1941.414505,1992.537854,2020.583543,2033.162107,2030.355842,2068.340978,2131.421934,2138.444914,2141.276974,2146.216472,2137.63537,2175.193053,2189.833028,2224.683328,2195.659286,2169.434898,2179.176747,2229.682106,2261.979848,2267.080893,2241.609744,2211.88582,2222.583333
94380,1187,84010,zip,UT,UT,Bountiful,"Ogden-Clearfield, UT",Davis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.55539,1634.628775,1655.51039,1687.166667
99589,1189,98133,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,,,,,,,,,,,,,,1382.690232,1369.811092,1387.185656,1399.2692,1406.907171,1426.078797,1449.418061,1447.655029,1411.190867,1398.425691,1408.295527,1469.040002,1472.092549,1486.363224,1475.770121,1507.914211,1528.237172,1543.900876,1538.906172,1536.547032,1529.493371,1529.353418,1525.110772,1527.445114,1532.873725,1533.701429,1546.101116,1553.041578,1570.977459,1586.023627,1592.990422,1592.6588,1585.080729,1569.291366,1561.604783,1568.983356,1569.787892,1582.31413,1592.400658,1620.5763,1619.730925,1616.468282,1617.80373,1645.385929,1646.010736,1639.101794,1634.262742,1637.766479,1660.741851,1665.475875,1673.420754,1671.560114,1673.588501,1678.327539,1667.112072,1660.644853,1660.929472,1658.675312,1656.834256,1645.377798,1644.819944,1621.664547,1616.200703,1632.238727,1669.053712,1733.492615,1764.04686,1790.829287,1771.412505,1775.852367,1791.53583,1804.483266,1819.379446,1831.439381,1845.27301,1875.106095,1905.773697,1950.700435,1976.581822,1973.345549,1966.58618,1941.775455,1930.111408,1929.452351,1951.699363,1968.920879,1971.870388,1939.13512,1953.182319,1966.486111
